event_id,time,src,dst,country,event_type,label
4200,80.0,Citizen (Indonesia),Unspecified Actor,Indonesia,141,1
4214,80.0,Pilgrim (Iraq),Unspecified Actor,Iraq,141,1
4234,80.0,Student (Sudan),Unspecified Actor,Sudan,141,1
4197,80.0,Citizen (India),Unspecified Actor,India,144,1
4171,80.0,Men (Algeria),Unspecified Actor,Algeria,145,1
4199,80.0,Protester (Zambia),Police (Zambia),Zambia,141,1
4194,80.0,Protester (Zambia),Police (Zambia),Zambia,141,1
4195,80.0,Student (India),Education Ministry (India),India,145,1
4196,80.0,Protester (India),Other Authorities / Officials (India),India,141,1
4189,80.0,Democratic Party,Unspecified Actor,Uganda,143,1
4192,80.0,Protester (Haiti),Government Coalition (Zanzibar),Haiti,141,1
4206,80.0,Protester (Tunisia),Head of Government (Tunisia),Tunisia,1411,1
4188,80.0,Businessperson (Mauritania),Unspecified Actor,Mauritania,145,1
4187,80.0,Activist (People's Alliance for Democracy),Unspecified Actor,Thailand,141,1
4185,80.0,Citizen (Egypt),Unspecified Actor,Egypt,145,1
4217,80.0,Citizen (Tunisia),Ruling Party (Tunisia),Tunisia,141,1
4216,80.0,Citizen (Nigeria),Unspecified Actor,Nigeria,141,1
4215,80.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
4184,80.0,Citizen (Egypt),Unspecified Actor,Egypt,145,1
4182,80.0,Activist (Canada),Unspecified Actor,Canada,141,1
4212,80.0,Refugee (Ethiopia),Unspecified Actor,Ethiopia,141,1
4211,80.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,145,1
4210,80.0,Protester (Yemen),Yemeni Armed Forces,Yemen,145,1
4209,80.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,141,1
4208,80.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4170,80.0,Men (Egypt),Unspecified Actor,Egypt,145,1
4176,80.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4205,80.0,Citizen (Israel),Lawmaker (Israel),Israel,141,1
4204,80.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
4203,80.0,Citizen (Tunisia),Unspecified Actor,Tunisia,145,1
4173,80.0,Detainee (Afghanistan),Unspecified Actor,Afghanistan,141,1
4238,80.0,Protester (Mauritania),Unspecified Actor,Mauritania,141,1
4239,80.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4222,80.0,Citizen (Haiti),Lawyer/Attorney (Haiti),Haiti,141,1
4202,80.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
4198,80.0,Protester (Zambia),Police (Zambia),Zambia,141,1
4228,80.0,Citizen (India),Unspecified Actor,India,141,1
4227,80.0,Activist (India),Unspecified Actor,India,141,1
4226,80.0,Citizen (India),Unspecified Actor,India,141,1
4225,80.0,Citizen (India),Unspecified Actor,India,141,1
4224,80.0,Scholar (India),Unspecified Actor,India,141,1
4193,80.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4218,80.0,Protester (Tunisia),Police (Tunisia),Tunisia,141,1
4230,80.0,Men (South Korea),South Korea,South Korea,141,1
4186,80.0,People's Alliance for Democracy,Unspecified Actor,Thailand,144,1
4223,80.0,Activist (India),Unspecified Actor,India,141,1
4219,80.0,Protester (Tunisia),Ministry (Tunisia),Tunisia,1411,1
4229,80.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4172,80.0,Employee (China),Unspecified Actor,China,141,1
4190,80.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
4191,80.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4220,80.0,Protester (Tunisia),Military Personnel - Special (Tunisia),Tunisia,141,1
4284,81.0,Citizen (Israel),Germany,Israel,143,1
4290,81.0,Citizen (United States),Unspecified Actor,United States,141,1
4245,81.0,Protester (Yemen),Police (Yemen),Yemen,141,1
4283,81.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4253,81.0,Protester (Belarus),Police (Belarus),Belarus,141,1
4256,81.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4250,81.0,Party Member (Yemen),Yemen,Yemen,145,1
4249,81.0,Citizen (Bulgaria),Unspecified Actor,Bulgaria,143,1
4259,81.0,Citizen (Taiwan),Unspecified Actor,Taiwan,141,1
4289,81.0,Protester (Albania),Police (Albania),Albania,141,1
4267,81.0,Citizen (Albania),Sali Berisha,Albania,141,1
4248,81.0,Believer (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
4291,81.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4279,81.0,Protester (Albania),Military Personnel - Special (Albania),Albania,145,1
4276,81.0,Protester (Albania),Police (Albania),Albania,145,1
4277,81.0,Protester (Albania),Military Personnel - Special (Albania),Albania,145,1
4326,81.0,Employee (India),Unspecified Actor,India,144,1
4325,81.0,Company - Owner or Operator (India),Government (India),India,141,1
4335,81.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
4337,81.0,Rights Activist (Uzbekistan),Unspecified Actor,Uzbekistan,141,1
4285,81.0,Protester (Albania),Police (Albania),Albania,141,1
4318,81.0,Citizen (Pakistan),United States,Pakistan,141,1
4319,81.0,European Union,Unspecified Actor,,143,1
4244,81.0,Protester (Yemen),Police (Yemen),Yemen,141,1
4242,81.0,Citizen (Afghanistan),Foreign Affairs (Iran),Afghanistan,141,1
4303,81.0,Protester (Albania),Military Personnel - Special (Albania),Albania,145,1
4336,81.0,Citizen (Albania),Police (Albania),Albania,145,1
4292,81.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4295,81.0,Protester (Albania),Military Personnel - Special (Albania),Albania,145,1
4274,81.0,Protester (Albania),Police (Albania),Albania,145,1
4296,81.0,Citizen (Albania),Sali Berisha,Albania,141,1
4297,81.0,Protester (Albania),Police (Albania),Albania,145,1
4298,81.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4275,81.0,Protester (Albania),Police (Albania),Albania,141,1
4260,81.0,Citizen (Albania),Police (Albania),Albania,145,1
4280,81.0,Professor (Netherlands),Unspecified Actor,Netherlands,141,1
4293,81.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4294,81.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4251,81.0,Party Member (Yemen),United States,Yemen,145,1
4264,81.0,Citizen (Afghanistan),Iran,Afghanistan,141,1
4261,81.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4265,81.0,Protester (Albania),Police (Albania),Albania,145,1
4263,81.0,Criminal (Taiwan),Lawyer/Attorney (Taiwan),Taiwan,141,1
4254,81.0,Citizen (Albania),Police (Albania),Albania,145,1
4255,81.0,Palestinian Islamic Jihad,Unspecified Actor,Occupied Palestinian Territory,141,1
4273,81.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4288,81.0,Protester (Albania),Government (Albania),Albania,141,1
4269,81.0,Student (Netherlands),Unspecified Actor,Netherlands,141,1
4281,81.0,Student (Netherlands),Unspecified Actor,Netherlands,141,1
4268,81.0,Protester (Albania),Military Personnel - Special (Albania),Albania,145,1
4272,81.0,Citizen (Albania),Police (Albania),Albania,145,1
4252,81.0,"Refugee (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,142,1
4247,81.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
4243,81.0,Rally for Culture and Democracy,Unspecified Actor,Algeria,141,1
4240,81.0,Protester (Jordan),Unspecified Actor,Jordan,141,1
4286,81.0,Protester (Albania),Police (Albania),Albania,141,1
4287,81.0,Citizen (Tunisia),Unspecified Actor,Tunisia,145,1
4314,81.0,Protester (Bangladesh),Police (Bangladesh),Bangladesh,141,1
4334,81.0,Protester (Albania),Police (Albania),Albania,141,1
4306,81.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4304,81.0,Protester (Albania),Military Personnel - Special (Albania),Albania,145,1
4305,81.0,Citizen (Albania),Sali Berisha,Albania,141,1
4317,81.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4309,81.0,"Protester (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
4311,81.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4312,81.0,Activist (Australia),Employee (Australia),Australia,141,1
4310,81.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4329,81.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,141,1
4328,81.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,145,1
4258,81.0,Protester (Jordan),Government (Jordan),Jordan,141,1
4257,81.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4307,81.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4308,81.0,Protester (Jordan),Government (Jordan),Jordan,141,1
4331,81.0,Citizen (Albania),Police (Albania),Albania,145,1
4299,81.0,Protester (Albania),Police (Albania),Albania,145,1
4300,81.0,Citizen (Ecuador),Unspecified Actor,Ecuador,141,1
4301,81.0,Protester (Haiti),Government Coalition (Zanzibar),Haiti,141,1
4270,81.0,Citizen (Netherlands),Unspecified Actor,Netherlands,141,1
4278,81.0,Citizen (Albania),Sali Berisha,Albania,141,1
4282,81.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4324,81.0,Activist (Indonesia),Unspecified Actor,Indonesia,141,1
4323,81.0,Student (Iran),Foreign Affairs (United States),Iran,145,1
4322,81.0,Protester (Thailand),Military (Thailand),Thailand,145,1
4321,81.0,Criminal (Thailand),Military (Thailand),Thailand,145,1
4320,81.0,National United Front for Democracy Against Dictatorship,Police (Thailand),Thailand,141,1
4246,81.0,Protester (Jordan),Unspecified Actor,Jordan,141,1
4241,81.0,Citizen (Nigeria),Unspecified Actor,Nigeria,141,1
4262,81.0,Protester (Albania),Police (Albania),Albania,141,1
4332,81.0,Protester (Albania),Police (Albania),Albania,141,1
4333,81.0,Citizen (Albania),Police (Albania),Albania,145,1
4302,81.0,Fire Brigade (Tunisia),Head of Government (Tunisia),Tunisia,141,1
4327,81.0,Citizen (India),Unspecified Actor,India,141,1
4315,81.0,Foreign Affairs (Russia),Unspecified Actor,Russian Federation,143,1
4316,81.0,Citizen (Iran),Unspecified Actor,Iran,141,1
4266,81.0,Protester (Albania),Military Personnel - Special (Albania),Albania,145,1
4313,81.0,Protester (Tunisia),Ministry (Tunisia),Tunisia,1411,1
4330,81.0,Indigenous People (Nigeria),Military (Nigeria),Nigeria,141,1
4271,81.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4406,82.0,Tawakel Karman,Unspecified Actor,Yemen,141,1
4395,82.0,Citizen (India),Unspecified Actor,India,145,1
4375,82.0,Citizen (Algeria),Rally for Culture and Democracy,Algeria,141,1
4374,82.0,Rally for Culture and Democracy,Unspecified Actor,Algeria,141,1
4352,82.0,Citizen (Belarus),Unspecified Actor,Belarus,141,1
4401,82.0,Activist (Bharatiya Janata),Unspecified Actor,India,141,1
4349,82.0,Muslim Brotherhood,Unspecified Actor,Egypt,141,1
4396,82.0,Citizen (India),Governor (India),India,141,1
4386,82.0,Protester (Algeria),Police (Algeria),Algeria,145,1
4397,82.0,Activist (India),Ministry (India),India,141,1
4364,82.0,Citizen (Algeria),Police (Algeria),Algeria,145,1
4385,82.0,Protester (United States),Unspecified Actor,United States,141,1
4391,82.0,Citizen (United States),Alexander Lukashenko,United States,143,1
4387,82.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4414,82.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4415,82.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4380,82.0,Islam Karimov,Other Authorities / Officials (Uzbekistan),Uzbekistan,141,1
4412,82.0,Student (Algeria),Unspecified Actor,Algeria,141,1
4383,82.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4399,82.0,Rights Activist (Sri Lanka),Unspecified Actor,Sri Lanka,143,1
4338,82.0,Protester (Albania),Police (Albania),Albania,145,1
4346,82.0,European Union,Unspecified Actor,,143,1
4403,82.0,Bharatiya Janata,Governor (India),India,141,1
4411,82.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4381,82.0,People Associated with the Opposition (Albania),Head of Government (Albania),Albania,141,1
4350,82.0,European Union,Alexander Lukashenko,,143,1
4410,82.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4379,82.0,Protester (Albania),Police (Albania),Albania,145,1
4409,82.0,Bharatiya Janata,Governor (India),India,141,1
4388,82.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4404,82.0,Protester (Algeria),Police (Algeria),Algeria,145,1
4400,82.0,Reporters Without Borders,Unspecified Actor,,143,1
4367,82.0,Rally for Culture and Democracy,Unspecified Actor,Algeria,141,1
4366,82.0,Main Opposition (Algeria),Unspecified Actor,Algeria,141,1
4408,82.0,Activist (Bharatiya Janata),Governor (India),India,145,1
4392,82.0,Indigenous People (Cote d'Ivoire),European Union,Cote d'Ivoire,141,1
4382,82.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4342,82.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4384,82.0,Protester (United States),Unspecified Actor,United States,141,1
4351,82.0,Citizen (Belarus),Alexander Lukashenko,Belarus,141,1
4339,82.0,"Protester (Palestinian Territory, Occupied)",Israeli Defense Forces,Occupied Palestinian Territory,141,1
4363,82.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4398,82.0,Activist (India),Congress Party,India,141,1
4365,82.0,Citizen (Algeria),Rally for Culture and Democracy,Algeria,141,1
4413,82.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4407,82.0,Activist (Bharatiya Janata),Unspecified Actor,India,141,1
4372,82.0,Student (Yemen),Unspecified Actor,Yemen,141,1
4371,82.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4402,82.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
4356,82.0,Protester (Algeria),Police (Algeria),Algeria,145,1
4378,82.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4347,82.0,Protester (Belarus),Police (Belarus),Belarus,141,1
4377,82.0,Men (Tunisia),Unspecified Actor,Tunisia,145,1
4344,82.0,"Protester (Palestinian Territory, Occupied)",Foreign Affairs (France),Occupied Palestinian Territory,145,1
4345,82.0,Protester (Belarus),Belarus,Belarus,141,1
4405,82.0,Activist (Yemen),Yemen,Yemen,141,1
4370,82.0,Protester (Algeria),Police (Algeria),Algeria,145,1
4353,82.0,Protester (Albania),Legislature (Albania),Albania,145,1
4369,82.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,141,1
4358,82.0,Main Opposition (Algeria),Unspecified Actor,Algeria,141,1
4359,82.0,Fire Brigade (Tunisia),Head of Government (Tunisia),Tunisia,141,1
4361,82.0,Businessperson (Mauritania),Unspecified Actor,Mauritania,145,1
4354,82.0,Citizen (Tunisia),Labor Union (Tunisia),Tunisia,141,1
4340,82.0,Bilen,Unspecified Actor,Eritrea,141,1
4355,82.0,People Associated with the Opposition (Albania),Unspecified Actor,Albania,141,1
4393,82.0,Indigenous People (Cote d'Ivoire),Cote d'Ivoire,Cote d'Ivoire,141,1
4394,82.0,Citizen (India),Unspecified Actor,India,141,1
4390,82.0,Rally for Culture and Democracy,Unspecified Actor,Algeria,141,1
4360,82.0,Edi Rama,Unspecified Actor,Albania,141,1
4362,82.0,Men (Mauritania),Unspecified Actor,Mauritania,145,1
4368,82.0,Southern Movement,Unspecified Actor,Yemen,141,1
4343,82.0,Citizen (Tunisia),Government (Tunisia),Tunisia,141,1
4373,82.0,Main Opposition (Algeria),Unspecified Actor,Algeria,141,1
4341,82.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
4376,82.0,Protester (Algeria),Police (Algeria),Algeria,145,1
4348,82.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
4389,82.0,Main Opposition (Algeria),Unspecified Actor,Algeria,141,1
4357,82.0,Citizen (Tunisia),Labor Union (Tunisia),Tunisia,141,1
4425,83.0,People Associated with the Opposition (Albania),Unspecified Actor,Albania,141,1
4460,83.0,Citizen (Venezuela),Unspecified Actor,Venezuela,141,1
4467,83.0,Citizen (Venezuela),Unspecified Actor,Venezuela,141,1
4486,83.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4463,83.0,Activist (United States),Unspecified Actor,United States,141,1
4444,83.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4456,83.0,Protester (Thailand),Military (Thailand),Thailand,145,1
4489,83.0,Protester (Albania),Albania,Albania,145,1
4424,83.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4496,83.0,Protester (Belgium),Unspecified Actor,Belgium,141,1
4448,83.0,Citizen (Albania),Albania,Albania,141,1
4473,83.0,Protester (Belgium),Unspecified Actor,Belgium,141,1
4494,83.0,Protester (Belgium),Unspecified Actor,Belgium,141,1
4479,83.0,Opposition Supporter (Uganda),Party Member (Uganda),Uganda,141,1
4430,83.0,Citizen (Albania),Albania,Albania,141,1
4470,83.0,Citizen (Indonesia),Indonesia,Indonesia,144,1
4451,83.0,Student (Iraq),Unspecified Actor,Iraq,141,1
4423,83.0,Refugee (Afghanistan),Afghanistan,Afghanistan,141,1
4439,83.0,Citizen (Tunisia),Mohamed Ghannouchi,Tunisia,145,1
4438,83.0,Party Member (Afghanistan),Unspecified Actor,Afghanistan,141,1
4437,83.0,Citizen (France),Unspecified Actor,France,141,1
4436,83.0,Citizen (France),Unspecified Actor,France,141,1
4435,83.0,Activist (United Kingdom),Unspecified Actor,United Kingdom,141,1
4434,83.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4440,83.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4453,83.0,Women (Yemen),Head of Government (Yemen),Yemen,141,1
4491,83.0,Citizen (Belgium),Unspecified Actor,Belgium,141,1
4431,83.0,Protester (Albania),Police (Albania),Albania,145,1
4461,83.0,Sali Berisha,Edi Rama,Albania,141,1
4422,83.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4449,83.0,Protester (Albania),Police (Albania),Albania,145,1
4442,83.0,Student Dissident (Yemen),Police (Yemen),Yemen,145,1
4506,83.0,Tawakel Karman,Unspecified Actor,Yemen,141,1
4474,83.0,Student (Belgium),Unspecified Actor,Belgium,141,1
4419,83.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4418,83.0,Opposition Supporter (Uganda),Party Member (Uganda),Uganda,141,1
4452,83.0,Student (Iraq),Unspecified Actor,Iraq,141,1
4466,83.0,Protester (Albania),Police (Albania),Albania,145,1
4441,83.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4445,83.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4502,83.0,Protester (Yemen),Other Authorities / Officials (Yemen),Yemen,141,1
4501,83.0,Islam Karimov,Other Authorities / Officials (Uzbekistan),Uzbekistan,141,1
4417,83.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4450,83.0,Student (Iraq),Unspecified Actor,Iraq,141,1
4429,83.0,Protester (Thailand),Military (Thailand),Thailand,145,1
4480,83.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
4475,83.0,Citizen (Belgium),Unspecified Actor,Belgium,141,1
4433,83.0,Protester (Tunisia),Mohamed Ghannouchi,Tunisia,141,1
4507,83.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
4500,83.0,Student Dissident (Yemen),Police (Yemen),Yemen,145,1
4468,83.0,Opposition Supporter (Venezuela),Unspecified Actor,Venezuela,141,1
4485,83.0,Protester (Tunisia),Police (Tunisia),Tunisia,141,1
4469,83.0,Citizen (Venezuela),Unspecified Actor,Venezuela,141,1
4484,83.0,Protester (Albania),Albania,Albania,145,1
4498,83.0,Bharatiya Janata,Unspecified Actor,India,141,1
4458,83.0,Protester (Tunisia),Ministry (Tunisia),Tunisia,141,1
4427,83.0,Citizen (Tunisia),Unspecified Actor,Tunisia,145,1
4457,83.0,Citizen (Algeria),Unspecified Actor,Algeria,145,1
4497,83.0,Bharatiya Janata,Governor (India),India,141,1
4459,83.0,Activist (Yemen),Police (Yemen),Yemen,141,1
4490,83.0,Tawakel Karman,Unspecified Actor,Yemen,141,1
4487,83.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4488,83.0,Sali Berisha,Unspecified Actor,Albania,141,1
4462,83.0,Edi Rama,Sali Berisha,Albania,141,1
4446,83.0,Expatriate (Albania),Unspecified Actor,Albania,141,1
4447,83.0,Citizen (Greece),Unspecified Actor,Greece,141,1
4464,83.0,Main Opposition (Albania),Unspecified Actor,Albania,143,1
4443,83.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4481,83.0,Protester (Tunisia),Mohamed Ghannouchi,Tunisia,1411,1
4420,83.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4416,83.0,Activist (United States),Unspecified Actor,United States,141,1
4426,83.0,Protester (Albania),Police (Albania),Albania,145,1
4482,83.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4483,83.0,Sali Berisha,Unspecified Actor,Albania,141,1
4421,83.0,Protester (Tunisia),Mohamed Ghannouchi,Tunisia,141,1
4505,83.0,Activist (Yemen),Government (Yemen),Yemen,141,1
4472,83.0,Main Opposition (Albania),Unspecified Actor,Albania,143,1
4454,83.0,Separatist (Yemen),Unspecified Actor,Yemen,141,1
4495,83.0,Student (Belgium),Unspecified Actor,Belgium,141,1
4478,83.0,Protester (Belgium),Unspecified Actor,Belgium,141,1
4471,83.0,Citizen (Indonesia),Indonesia,Indonesia,144,1
4455,83.0,Protester (United States),Unspecified Actor,United States,141,1
4432,83.0,Citizen (Pakistan),United States,Pakistan,141,1
4465,83.0,Citizen (Albania),Albania,Albania,141,1
4428,83.0,Protester (Albania),Police (Albania),Albania,145,1
4503,83.0,Tawakel Karman,Unspecified Actor,Yemen,141,1
4476,83.0,Citizen (Belgium),Government (Belgium),Belgium,141,1
4504,83.0,Men (Philippines),Unspecified Actor,Philippines,142,1
4477,83.0,Citizen (Belgium),Unspecified Actor,Belgium,141,1
4499,83.0,Bharatiya Janata,Governor (India),India,141,1
4493,83.0,Citizen (Belgium),Unspecified Actor,Belgium,141,1
4492,83.0,Citizen (Belgium),Unspecified Actor,Belgium,141,1
4602,84.0,Activist (India),Unspecified Actor,India,141,1
4608,84.0,Citizen (Belgium),Unspecified Actor,Belgium,141,1
4554,84.0,Opposition Activist (Yemen),Ali Abdullah Saleh,Yemen,1411,1
4523,84.0,Protester (Tunisia),Police (Tunisia),Tunisia,141,1
4524,84.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4525,84.0,Protester (Tunisia),Police (Tunisia),Tunisia,141,1
4526,84.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4527,84.0,Protester (Tunisia),Police (Tunisia),Tunisia,145,1
4528,84.0,Citizen (Belgium),Unspecified Actor,Belgium,141,1
4529,84.0,Citizen (Albania),Edi Rama,Albania,141,1
4579,84.0,Men (Tunisia),Unspecified Actor,Tunisia,145,1
4604,84.0,Protester (Tunisia),Police (Tunisia),Tunisia,141,1
4581,84.0,Protester (Tunisia),Other Authorities / Officials (Tunisia),Tunisia,145,1
4582,84.0,Protester (Tunisia),Police (Tunisia),Tunisia,141,1
4583,84.0,Citizen (Tunisia),Unspecified Actor,Tunisia,143,1
4516,84.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4563,84.0,Citizen (Tunisia),Justice Department/Ministery (Tunisia),Tunisia,141,1
4512,84.0,Citizen (Philippines),Unspecified Actor,Philippines,141,1
4513,84.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
4601,84.0,Protester (Iran),Mahmoud Ahmadinejad,Iran,141,1
4517,84.0,Protester (Tunisia),Police (Tunisia),Tunisia,145,1
4518,84.0,Citizen (India),India,India,141,1
4519,84.0,Bharatiya Janata,India,India,141,1
4520,84.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4521,84.0,Protester (Lebanon),Unspecified Actor,Lebanon,141,1
4522,84.0,Protester (Belgium),Unspecified Actor,Belgium,141,1
4540,84.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4571,84.0,Citizen (United States),Unspecified Actor,United States,143,1
4561,84.0,Activist (United States),Unspecified Actor,United States,141,1
4562,84.0,Refugee (Afghanistan),Unspecified Actor,Afghanistan,141,1
4585,84.0,Protester (Tunisia),Police (Tunisia),Tunisia,145,1
4586,84.0,Citizen (Tunisia),Head of Government (Tunisia),Tunisia,141,1
4555,84.0,Protester (National United Front for Democracy Against Dictatorship),Unspecified Actor,Thailand,141,1
4564,84.0,Citizen (India),India,India,144,1
4565,84.0,Protester (Nigeria),Unspecified Actor,Nigeria,141,1
4566,84.0,Citizen (Nigeria),Unspecified Actor,Nigeria,145,1
4567,84.0,Men (Algeria),Unspecified Actor,Algeria,145,1
4568,84.0,Citizen (Lebanon),Najib Mikati,Lebanon,141,1
4595,84.0,Women (India),Unspecified Actor,India,141,1
4609,84.0,Citizen (Tunisia),Government (Tunisia),Tunisia,1411,1
4510,84.0,Citizen (Bolivia),Unspecified Actor,Bolivia,145,1
4605,84.0,Activist (India),Unspecified Actor,India,141,1
4606,84.0,Activist (Indonesia),Unspecified Actor,Indonesia,141,1
4536,84.0,Protester (Albania),Police (Albania),Albania,145,1
4610,84.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4611,84.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4612,84.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4613,84.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4614,84.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
4615,84.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4587,84.0,Citizen (Tunisia),Unspecified Actor,Tunisia,143,1
4538,84.0,Protester (Tunisia),Mohamed Ghannouchi,Tunisia,1411,1
4508,84.0,Protester (Tunisia),Head of Government (Tunisia),Tunisia,141,1
4509,84.0,Citizen (Suriname),Unspecified Actor,Suriname,143,1
4515,84.0,Activist (Israel),Commando (Israel),Israel,145,1
4530,84.0,Citizen (South Africa),Business (South Africa),South Africa,141,1
4592,84.0,Congress (India),Unspecified Actor,India,141,1
4603,84.0,Citizen (India),Unspecified Actor,India,141,1
4542,84.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
4543,84.0,Veterans (Romania),Unspecified Actor,Romania,141,1
4560,84.0,Protester (Albania),Sali Berisha,Albania,1411,1
4593,84.0,Activist (India),India,India,141,1
4594,84.0,Citizen (India),Unspecified Actor,India,141,1
4544,84.0,Activist (India),Omar Abdullah,India,141,1
4577,84.0,Education (Tunisia),Government (Tunisia),Tunisia,141,1
4531,84.0,Protester (Tunisia),Tunisia,Tunisia,145,1
4532,84.0,Farm Worker (India),Unspecified Actor,India,143,1
4533,84.0,Farm Worker (India),Unspecified Actor,India,143,1
4534,84.0,Citizen (Albania),Government (Albania),Albania,145,1
4535,84.0,Citizen (Albania),Unspecified Actor,Albania,141,1
4607,84.0,Citizen (Venezuela),Unspecified Actor,Venezuela,141,1
4584,84.0,Student (Tunisia),Unspecified Actor,Tunisia,141,1
4596,84.0,Citizen (India),Police (India),India,141,1
4597,84.0,Protester (India),Unspecified Actor,India,141,1
4598,84.0,Indigenous People (India),Unspecified Actor,India,141,1
4599,84.0,Tawakel Karman,Unspecified Actor,Yemen,141,1
4600,84.0,Citizen (South Africa),Business (South Africa),South Africa,141,1
4514,84.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
4559,84.0,Party Member (Tunisia),Unspecified Actor,Tunisia,141,1
4580,84.0,Villager (Nigeria),Military (Nigeria),Nigeria,145,1
4511,84.0,Protester (Tunisia),Mohamed Ghannouchi,Tunisia,141,1
